video_id,frames_path,label
deepfakes__720_672,faces_ffpp/deepfakes__720_672.npz,1
deepfakes__722_458,faces_ffpp/deepfakes__722_458.npz,1
deepfakes__723_704,faces_ffpp/deepfakes__723_704.npz,1
deepfakes__724_725,faces_ffpp/deepfakes__724_725.npz,1
deepfakes__725_724,faces_ffpp/deepfakes__725_724.npz,1
deepfakes__726_713,faces_ffpp/deepfakes__726_713.npz,1
deepfakes__727_729,faces_ffpp/deepfakes__727_729.npz,1
deepfakes__728_673,faces_ffpp/deepfakes__728_673.npz,1
deepfakes__729_727,faces_ffpp/deepfakes__729_727.npz,1
deepfakes__730_815,faces_ffpp/deepfakes__730_815.npz,1
deepfakes__731_741,faces_ffpp/deepfakes__731_741.npz,1
deepfakes__732_691,faces_ffpp/deepfakes__732_691.npz,1
deepfakes__733_935,faces_ffpp/deepfakes__733_935.npz,1
deepfakes__734_699,faces_ffpp/deepfakes__734_699.npz,1
deepfakes__735_774,faces_ffpp/deepfakes__735_774.npz,1
deepfakes__736_785,faces_ffpp/deepfakes__736_785.npz,1
deepfakes__738_804,faces_ffpp/deepfakes__738_804.npz,1
deepfakes__739_865,faces_ffpp/deepfakes__739_865.npz,1
deepfakes__742_775,faces_ffpp/deepfakes__742_775.npz,1
deepfakes__743_750,faces_ffpp/deepfakes__743_750.npz,1
deepfakes__744_674,faces_ffpp/deepfakes__744_674.npz,1
deepfakes__745_777,faces_ffpp/deepfakes__745_777.npz,1
deepfakes__746_571,faces_ffpp/deepfakes__746_571.npz,1
deepfakes__747_854,faces_ffpp/deepfakes__747_854.npz,1
deepfakes__748_355,faces_ffpp/deepfakes__748_355.npz,1
deepfakes__750_743,faces_ffpp/deepfakes__750_743.npz,1
deepfakes__751_752,faces_ffpp/deepfakes__751_752.npz,1
deepfakes__752_751,faces_ffpp/deepfakes__752_751.npz,1
deepfakes__754_758,faces_ffpp/deepfakes__754_758.npz,1
deepfakes__755_759,faces_ffpp/deepfakes__755_759.npz,1
deepfakes__756_503,faces_ffpp/deepfakes__756_503.npz,1
deepfakes__757_573,faces_ffpp/deepfakes__757_573.npz,1
deepfakes__758_754,faces_ffpp/deepfakes__758_754.npz,1
deepfakes__759_755,faces_ffpp/deepfakes__759_755.npz,1
deepfakes__760_611,faces_ffpp/deepfakes__760_611.npz,1
deepfakes__762_832,faces_ffpp/deepfakes__762_832.npz,1
deepfakes__763_930,faces_ffpp/deepfakes__763_930.npz,1
deepfakes__765_867,faces_ffpp/deepfakes__765_867.npz,1
deepfakes__766_761,faces_ffpp/deepfakes__766_761.npz,1
deepfakes__768_793,faces_ffpp/deepfakes__768_793.npz,1
deepfakes__769_784,faces_ffpp/deepfakes__769_784.npz,1
deepfakes__770_791,faces_ffpp/deepfakes__770_791.npz,1
deepfakes__771_849,faces_ffpp/deepfakes__771_849.npz,1
deepfakes__772_708,faces_ffpp/deepfakes__772_708.npz,1
deepfakes__773_652,faces_ffpp/deepfakes__773_652.npz,1
deepfakes__774_735,faces_ffpp/deepfakes__774_735.npz,1
deepfakes__775_742,faces_ffpp/deepfakes__775_742.npz,1
deepfakes__776_676,faces_ffpp/deepfakes__776_676.npz,1
deepfakes__777_745,faces_ffpp/deepfakes__777_745.npz,1
deepfakes__778_798,faces_ffpp/deepfakes__778_798.npz,1
deepfakes__779_794,faces_ffpp/deepfakes__779_794.npz,1
deepfakes__780_869,faces_ffpp/deepfakes__780_869.npz,1
deepfakes__781_806,faces_ffpp/deepfakes__781_806.npz,1
deepfakes__782_787,faces_ffpp/deepfakes__782_787.npz,1
deepfakes__783_916,faces_ffpp/deepfakes__783_916.npz,1
deepfakes__784_769,faces_ffpp/deepfakes__784_769.npz,1
deepfakes__785_736,faces_ffpp/deepfakes__785_736.npz,1
deepfakes__786_819,faces_ffpp/deepfakes__786_819.npz,1
deepfakes__788_710,faces_ffpp/deepfakes__788_710.npz,1
deepfakes__789_753,faces_ffpp/deepfakes__789_753.npz,1
deepfakes__790_014,faces_ffpp/deepfakes__790_014.npz,1
deepfakes__791_770,faces_ffpp/deepfakes__791_770.npz,1
deepfakes__792_903,faces_ffpp/deepfakes__792_903.npz,1
deepfakes__793_768,faces_ffpp/deepfakes__793_768.npz,1
deepfakes__794_779,faces_ffpp/deepfakes__794_779.npz,1
deepfakes__795_907,faces_ffpp/deepfakes__795_907.npz,1
deepfakes__796_740,faces_ffpp/deepfakes__796_740.npz,1
deepfakes__797_844,faces_ffpp/deepfakes__797_844.npz,1
deepfakes__798_778,faces_ffpp/deepfakes__798_778.npz,1
deepfakes__799_809,faces_ffpp/deepfakes__799_809.npz,1
deepfakes__801_855,faces_ffpp/deepfakes__801_855.npz,1
deepfakes__803_017,faces_ffpp/deepfakes__803_017.npz,1
deepfakes__804_738,faces_ffpp/deepfakes__804_738.npz,1
deepfakes__805_011,faces_ffpp/deepfakes__805_011.npz,1
deepfakes__806_781,faces_ffpp/deepfakes__806_781.npz,1
deepfakes__807_273,faces_ffpp/deepfakes__807_273.npz,1
deepfakes__808_829,faces_ffpp/deepfakes__808_829.npz,1
deepfakes__809_799,faces_ffpp/deepfakes__809_799.npz,1
deepfakes__812_821,faces_ffpp/deepfakes__812_821.npz,1
deepfakes__813_700,faces_ffpp/deepfakes__813_700.npz,1
deepfakes__814_871,faces_ffpp/deepfakes__814_871.npz,1
deepfakes__815_730,faces_ffpp/deepfakes__815_730.npz,1
deepfakes__817_827,faces_ffpp/deepfakes__817_827.npz,1
deepfakes__818_820,faces_ffpp/deepfakes__818_820.npz,1
deepfakes__819_786,faces_ffpp/deepfakes__819_786.npz,1
deepfakes__821_812,faces_ffpp/deepfakes__821_812.npz,1
deepfakes__824_419,faces_ffpp/deepfakes__824_419.npz,1
deepfakes__825_074,faces_ffpp/deepfakes__825_074.npz,1
deepfakes__827_817,faces_ffpp/deepfakes__827_817.npz,1
deepfakes__828_830,faces_ffpp/deepfakes__828_830.npz,1
deepfakes__830_828,faces_ffpp/deepfakes__830_828.npz,1
deepfakes__831_508,faces_ffpp/deepfakes__831_508.npz,1
deepfakes__832_762,faces_ffpp/deepfakes__832_762.npz,1
deepfakes__833_826,faces_ffpp/deepfakes__833_826.npz,1
deepfakes__834_852,faces_ffpp/deepfakes__834_852.npz,1
deepfakes__835_651,faces_ffpp/deepfakes__835_651.npz,1
deepfakes__836_950,faces_ffpp/deepfakes__836_950.npz,1
deepfakes__838_810,faces_ffpp/deepfakes__838_810.npz,1
deepfakes__839_864,faces_ffpp/deepfakes__839_864.npz,1
deepfakes__840_800,faces_ffpp/deepfakes__840_800.npz,1
deepfakes__841_639,faces_ffpp/deepfakes__841_639.npz,1
deepfakes__842_714,faces_ffpp/deepfakes__842_714.npz,1
deepfakes__843_859,faces_ffpp/deepfakes__843_859.npz,1
deepfakes__844_797,faces_ffpp/deepfakes__844_797.npz,1
deepfakes__846_845,faces_ffpp/deepfakes__846_845.npz,1
deepfakes__847_906,faces_ffpp/deepfakes__847_906.npz,1
deepfakes__848_894,faces_ffpp/deepfakes__848_894.npz,1
deepfakes__850_764,faces_ffpp/deepfakes__850_764.npz,1
deepfakes__851_552,faces_ffpp/deepfakes__851_552.npz,1
deepfakes__852_834,faces_ffpp/deepfakes__852_834.npz,1
deepfakes__853_863,faces_ffpp/deepfakes__853_863.npz,1
deepfakes__854_747,faces_ffpp/deepfakes__854_747.npz,1
deepfakes__855_801,faces_ffpp/deepfakes__855_801.npz,1
deepfakes__856_881,faces_ffpp/deepfakes__856_881.npz,1
deepfakes__857_909,faces_ffpp/deepfakes__857_909.npz,1
deepfakes__858_861,faces_ffpp/deepfakes__858_861.npz,1
deepfakes__860_905,faces_ffpp/deepfakes__860_905.npz,1
deepfakes__861_858,faces_ffpp/deepfakes__861_858.npz,1
deepfakes__862_047,faces_ffpp/deepfakes__862_047.npz,1
deepfakes__863_853,faces_ffpp/deepfakes__863_853.npz,1
deepfakes__864_839,faces_ffpp/deepfakes__864_839.npz,1
deepfakes__868_949,faces_ffpp/deepfakes__868_949.npz,1
deepfakes__869_780,faces_ffpp/deepfakes__869_780.npz,1
deepfakes__870_001,faces_ffpp/deepfakes__870_001.npz,1
deepfakes__871_814,faces_ffpp/deepfakes__871_814.npz,1
deepfakes__872_873,faces_ffpp/deepfakes__872_873.npz,1
deepfakes__873_872,faces_ffpp/deepfakes__873_872.npz,1
deepfakes__874_291,faces_ffpp/deepfakes__874_291.npz,1
deepfakes__875_979,faces_ffpp/deepfakes__875_979.npz,1
deepfakes__876_891,faces_ffpp/deepfakes__876_891.npz,1
deepfakes__877_886,faces_ffpp/deepfakes__877_886.npz,1
deepfakes__878_866,faces_ffpp/deepfakes__878_866.npz,1
deepfakes__880_135,faces_ffpp/deepfakes__880_135.npz,1
deepfakes__881_856,faces_ffpp/deepfakes__881_856.npz,1
deepfakes__882_952,faces_ffpp/deepfakes__882_952.npz,1
deepfakes__885_802,faces_ffpp/deepfakes__885_802.npz,1
deepfakes__886_877,faces_ffpp/deepfakes__886_877.npz,1
deepfakes__887_275,faces_ffpp/deepfakes__887_275.npz,1
deepfakes__888_937,faces_ffpp/deepfakes__888_937.npz,1
deepfakes__889_045,faces_ffpp/deepfakes__889_045.npz,1
deepfakes__890_837,faces_ffpp/deepfakes__890_837.npz,1
deepfakes__891_876,faces_ffpp/deepfakes__891_876.npz,1
deepfakes__895_915,faces_ffpp/deepfakes__895_915.npz,1
deepfakes__896_128,faces_ffpp/deepfakes__896_128.npz,1
deepfakes__897_969,faces_ffpp/deepfakes__897_969.npz,1
deepfakes__898_922,faces_ffpp/deepfakes__898_922.npz,1
deepfakes__900_926,faces_ffpp/deepfakes__900_926.npz,1
deepfakes__903_792,faces_ffpp/deepfakes__903_792.npz,1
deepfakes__904_046,faces_ffpp/deepfakes__904_046.npz,1
deepfakes__905_860,faces_ffpp/deepfakes__905_860.npz,1
deepfakes__906_847,faces_ffpp/deepfakes__906_847.npz,1
deepfakes__907_795,faces_ffpp/deepfakes__907_795.npz,1
deepfakes__908_207,faces_ffpp/deepfakes__908_207.npz,1
deepfakes__909_857,faces_ffpp/deepfakes__909_857.npz,1
deepfakes__910_911,faces_ffpp/deepfakes__910_911.npz,1
deepfakes__911_910,faces_ffpp/deepfakes__911_910.npz,1
deepfakes__912_927,faces_ffpp/deepfakes__912_927.npz,1
deepfakes__913_893,faces_ffpp/deepfakes__913_893.npz,1
deepfakes__915_895,faces_ffpp/deepfakes__915_895.npz,1
deepfakes__916_783,faces_ffpp/deepfakes__916_783.npz,1
deepfakes__918_934,faces_ffpp/deepfakes__918_934.npz,1
deepfakes__919_015,faces_ffpp/deepfakes__919_015.npz,1
deepfakes__920_811,faces_ffpp/deepfakes__920_811.npz,1
deepfakes__921_569,faces_ffpp/deepfakes__921_569.npz,1
deepfakes__922_898,faces_ffpp/deepfakes__922_898.npz,1
deepfakes__923_023,faces_ffpp/deepfakes__923_023.npz,1
deepfakes__925_933,faces_ffpp/deepfakes__925_933.npz,1
deepfakes__926_900,faces_ffpp/deepfakes__926_900.npz,1
deepfakes__927_912,faces_ffpp/deepfakes__927_912.npz,1
deepfakes__928_160,faces_ffpp/deepfakes__928_160.npz,1
deepfakes__929_962,faces_ffpp/deepfakes__929_962.npz,1
deepfakes__930_763,faces_ffpp/deepfakes__930_763.npz,1
deepfakes__931_936,faces_ffpp/deepfakes__931_936.npz,1
deepfakes__932_384,faces_ffpp/deepfakes__932_384.npz,1
deepfakes__933_925,faces_ffpp/deepfakes__933_925.npz,1
deepfakes__934_918,faces_ffpp/deepfakes__934_918.npz,1
deepfakes__935_733,faces_ffpp/deepfakes__935_733.npz,1
deepfakes__937_888,faces_ffpp/deepfakes__937_888.npz,1
deepfakes__939_115,faces_ffpp/deepfakes__939_115.npz,1
deepfakes__940_941,faces_ffpp/deepfakes__940_941.npz,1
deepfakes__943_942,faces_ffpp/deepfakes__943_942.npz,1
deepfakes__944_032,faces_ffpp/deepfakes__944_032.npz,1
deepfakes__945_044,faces_ffpp/deepfakes__945_044.npz,1
deepfakes__946_049,faces_ffpp/deepfakes__946_049.npz,1
deepfakes__949_868,faces_ffpp/deepfakes__949_868.npz,1
deepfakes__950_836,faces_ffpp/deepfakes__950_836.npz,1
deepfakes__951_947,faces_ffpp/deepfakes__951_947.npz,1
deepfakes__952_882,faces_ffpp/deepfakes__952_882.npz,1
deepfakes__953_974,faces_ffpp/deepfakes__953_974.npz,1
deepfakes__954_976,faces_ffpp/deepfakes__954_976.npz,1
deepfakes__955_078,faces_ffpp/deepfakes__955_078.npz,1
deepfakes__956_958,faces_ffpp/deepfakes__956_958.npz,1
deepfakes__957_959,faces_ffpp/deepfakes__957_959.npz,1
deepfakes__958_956,faces_ffpp/deepfakes__958_956.npz,1
deepfakes__960_999,faces_ffpp/deepfakes__960_999.npz,1
deepfakes__961_069,faces_ffpp/deepfakes__961_069.npz,1
deepfakes__962_929,faces_ffpp/deepfakes__962_929.npz,1
deepfakes__963_879,faces_ffpp/deepfakes__963_879.npz,1
deepfakes__964_174,faces_ffpp/deepfakes__964_174.npz,1
deepfakes__965_948,faces_ffpp/deepfakes__965_948.npz,1
deepfakes__966_988,faces_ffpp/deepfakes__966_988.npz,1
deepfakes__967_984,faces_ffpp/deepfakes__967_984.npz,1
deepfakes__968_884,faces_ffpp/deepfakes__968_884.npz,1
deepfakes__969_897,faces_ffpp/deepfakes__969_897.npz,1
deepfakes__970_973,faces_ffpp/deepfakes__970_973.npz,1
deepfakes__971_564,faces_ffpp/deepfakes__971_564.npz,1
deepfakes__972_718,faces_ffpp/deepfakes__972_718.npz,1
deepfakes__975_978,faces_ffpp/deepfakes__975_978.npz,1
deepfakes__976_954,faces_ffpp/deepfakes__976_954.npz,1
deepfakes__979_875,faces_ffpp/deepfakes__979_875.npz,1
deepfakes__980_992,faces_ffpp/deepfakes__980_992.npz,1
deepfakes__981_985,faces_ffpp/deepfakes__981_985.npz,1
deepfakes__982_004,faces_ffpp/deepfakes__982_004.npz,1
deepfakes__983_113,faces_ffpp/deepfakes__983_113.npz,1
deepfakes__984_967,faces_ffpp/deepfakes__984_967.npz,1
deepfakes__987_938,faces_ffpp/deepfakes__987_938.npz,1
deepfakes__988_966,faces_ffpp/deepfakes__988_966.npz,1
deepfakes__990_008,faces_ffpp/deepfakes__990_008.npz,1
deepfakes__991_064,faces_ffpp/deepfakes__991_064.npz,1
deepfakes__992_980,faces_ffpp/deepfakes__992_980.npz,1
deepfakes__993_989,faces_ffpp/deepfakes__993_989.npz,1
deepfakes__994_986,faces_ffpp/deepfakes__994_986.npz,1
deepfakes__996_056,faces_ffpp/deepfakes__996_056.npz,1
deepfakes__997_040,faces_ffpp/deepfakes__997_040.npz,1
deepfakes__999_960,faces_ffpp/deepfakes__999_960.npz,1
face2face__000_003,faces_ffpp/face2face__000_003.npz,1
face2face__001_870,faces_ffpp/face2face__001_870.npz,1
face2face__002_006,faces_ffpp/face2face__002_006.npz,1
face2face__003_000,faces_ffpp/face2face__003_000.npz,1
face2face__004_982,faces_ffpp/face2face__004_982.npz,1
face2face__005_010,faces_ffpp/face2face__005_010.npz,1
face2face__006_002,faces_ffpp/face2face__006_002.npz,1
face2face__007_132,faces_ffpp/face2face__007_132.npz,1
face2face__008_990,faces_ffpp/face2face__008_990.npz,1
face2face__009_027,faces_ffpp/face2face__009_027.npz,1
face2face__011_805,faces_ffpp/face2face__011_805.npz,1
face2face__012_026,faces_ffpp/face2face__012_026.npz,1
face2face__013_883,faces_ffpp/face2face__013_883.npz,1
face2face__014_790,faces_ffpp/face2face__014_790.npz,1
face2face__015_919,faces_ffpp/face2face__015_919.npz,1
face2face__016_209,faces_ffpp/face2face__016_209.npz,1
face2face__017_803,faces_ffpp/face2face__017_803.npz,1
face2face__018_019,faces_ffpp/face2face__018_019.npz,1
face2face__019_018,faces_ffpp/face2face__019_018.npz,1
face2face__020_344,faces_ffpp/face2face__020_344.npz,1
face2face__021_312,faces_ffpp/face2face__021_312.npz,1
face2face__022_489,faces_ffpp/face2face__022_489.npz,1
face2face__024_073,faces_ffpp/face2face__024_073.npz,1
face2face__026_012,faces_ffpp/face2face__026_012.npz,1
face2face__027_009,faces_ffpp/face2face__027_009.npz,1
face2face__028_068,faces_ffpp/face2face__028_068.npz,1
face2face__029_048,faces_ffpp/face2face__029_048.npz,1
face2face__031_163,faces_ffpp/face2face__031_163.npz,1
face2face__032_944,faces_ffpp/face2face__032_944.npz,1
face2face__033_097,faces_ffpp/face2face__033_097.npz,1
face2face__034_590,faces_ffpp/face2face__034_590.npz,1
face2face__035_036,faces_ffpp/face2face__035_036.npz,1
face2face__036_035,faces_ffpp/face2face__036_035.npz,1
face2face__037_072,faces_ffpp/face2face__037_072.npz,1
face2face__038_125,faces_ffpp/face2face__038_125.npz,1
face2face__040_997,faces_ffpp/face2face__040_997.npz,1
face2face__041_063,faces_ffpp/face2face__041_063.npz,1
face2face__042_084,faces_ffpp/face2face__042_084.npz,1
face2face__043_110,faces_ffpp/face2face__043_110.npz,1
face2face__045_889,faces_ffpp/face2face__045_889.npz,1
face2face__046_904,faces_ffpp/face2face__046_904.npz,1
face2face__047_862,faces_ffpp/face2face__047_862.npz,1
face2face__048_029,faces_ffpp/face2face__048_029.npz,1
face2face__049_946,faces_ffpp/face2face__049_946.npz,1
face2face__050_059,faces_ffpp/face2face__050_059.npz,1
face2face__051_332,faces_ffpp/face2face__051_332.npz,1
face2face__052_108,faces_ffpp/face2face__052_108.npz,1
face2face__053_095,faces_ffpp/face2face__053_095.npz,1
face2face__056_996,faces_ffpp/face2face__056_996.npz,1
face2face__057_070,faces_ffpp/face2face__057_070.npz,1
face2face__058_039,faces_ffpp/face2face__058_039.npz,1
face2face__061_080,faces_ffpp/face2face__061_080.npz,1
face2face__062_066,faces_ffpp/face2face__062_066.npz,1
face2face__064_991,faces_ffpp/face2face__064_991.npz,1
face2face__065_089,faces_ffpp/face2face__065_089.npz,1
face2face__068_028,faces_ffpp/face2face__068_028.npz,1
face2face__069_961,faces_ffpp/face2face__069_961.npz,1
face2face__071_054,faces_ffpp/face2face__071_054.npz,1
face2face__073_024,faces_ffpp/face2face__073_024.npz,1
face2face__074_825,faces_ffpp/face2face__074_825.npz,1
face2face__075_977,faces_ffpp/face2face__075_977.npz,1
face2face__077_100,faces_ffpp/face2face__077_100.npz,1
face2face__079_076,faces_ffpp/face2face__079_076.npz,1
face2face__080_061,faces_ffpp/face2face__080_061.npz,1
face2face__081_087,faces_ffpp/face2face__081_087.npz,1
face2face__082_103,faces_ffpp/face2face__082_103.npz,1
face2face__083_213,faces_ffpp/face2face__083_213.npz,1
face2face__084_042,faces_ffpp/face2face__084_042.npz,1
face2face__085_124,faces_ffpp/face2face__085_124.npz,1
face2face__087_081,faces_ffpp/face2face__087_081.npz,1
face2face__089_065,faces_ffpp/face2face__089_065.npz,1
face2face__090_086,faces_ffpp/face2face__090_086.npz,1
face2face__091_116,faces_ffpp/face2face__091_116.npz,1
face2face__092_098,faces_ffpp/face2face__092_098.npz,1
face2face__093_121,faces_ffpp/face2face__093_121.npz,1
face2face__094_111,faces_ffpp/face2face__094_111.npz,1
face2face__095_053,faces_ffpp/face2face__095_053.npz,1
face2face__097_033,faces_ffpp/face2face__097_033.npz,1
face2face__098_092,faces_ffpp/face2face__098_092.npz,1
face2face__099_295,faces_ffpp/face2face__099_295.npz,1
face2face__100_077,faces_ffpp/face2face__100_077.npz,1
face2face__102_114,faces_ffpp/face2face__102_114.npz,1
face2face__103_082,faces_ffpp/face2face__103_082.npz,1
face2face__104_126,faces_ffpp/face2face__104_126.npz,1
face2face__105_180,faces_ffpp/face2face__105_180.npz,1
face2face__106_198,faces_ffpp/face2face__106_198.npz,1
face2face__108_052,faces_ffpp/face2face__108_052.npz,1
face2face__109_107,faces_ffpp/face2face__109_107.npz,1
face2face__111_094,faces_ffpp/face2face__111_094.npz,1
face2face__112_892,faces_ffpp/face2face__112_892.npz,1
face2face__113_983,faces_ffpp/face2face__113_983.npz,1
face2face__114_102,faces_ffpp/face2face__114_102.npz,1
face2face__115_939,faces_ffpp/face2face__115_939.npz,1
face2face__116_091,faces_ffpp/face2face__116_091.npz,1
face2face__117_217,faces_ffpp/face2face__117_217.npz,1
face2face__118_120,faces_ffpp/face2face__118_120.npz,1
face2face__119_123,faces_ffpp/face2face__119_123.npz,1
face2face__121_093,faces_ffpp/face2face__121_093.npz,1
face2face__122_144,faces_ffpp/face2face__122_144.npz,1
face2face__123_119,faces_ffpp/face2face__123_119.npz,1
face2face__124_085,faces_ffpp/face2face__124_085.npz,1
face2face__125_038,faces_ffpp/face2face__125_038.npz,1
face2face__126_104,faces_ffpp/face2face__126_104.npz,1
face2face__127_129,faces_ffpp/face2face__127_129.npz,1
face2face__128_896,faces_ffpp/face2face__128_896.npz,1
face2face__129_127,faces_ffpp/face2face__129_127.npz,1
face2face__130_139,faces_ffpp/face2face__130_139.npz,1
face2face__131_518,faces_ffpp/face2face__131_518.npz,1
face2face__132_007,faces_ffpp/face2face__132_007.npz,1
face2face__133_148,faces_ffpp/face2face__133_148.npz,1
face2face__134_192,faces_ffpp/face2face__134_192.npz,1
face2face__135_880,faces_ffpp/face2face__135_880.npz,1
face2face__138_142,faces_ffpp/face2face__138_142.npz,1
face2face__140_143,faces_ffpp/face2face__140_143.npz,1
face2face__141_161,faces_ffpp/face2face__141_161.npz,1
face2face__142_138,faces_ffpp/face2face__142_138.npz,1
face2face__143_140,faces_ffpp/face2face__143_140.npz,1
face2face__144_122,faces_ffpp/face2face__144_122.npz,1
face2face__145_299,faces_ffpp/face2face__145_299.npz,1
face2face__146_256,faces_ffpp/face2face__146_256.npz,1
face2face__147_055,faces_ffpp/face2face__147_055.npz,1
face2face__148_133,faces_ffpp/face2face__148_133.npz,1
face2face__149_152,faces_ffpp/face2face__149_152.npz,1
face2face__150_153,faces_ffpp/face2face__150_153.npz,1
face2face__151_225,faces_ffpp/face2face__151_225.npz,1
face2face__152_149,faces_ffpp/face2face__152_149.npz,1
face2face__153_150,faces_ffpp/face2face__153_150.npz,1
face2face__154_386,faces_ffpp/face2face__154_386.npz,1
face2face__155_576,faces_ffpp/face2face__155_576.npz,1
face2face__156_243,faces_ffpp/face2face__156_243.npz,1
face2face__157_245,faces_ffpp/face2face__157_245.npz,1
face2face__159_175,faces_ffpp/face2face__159_175.npz,1
face2face__160_928,faces_ffpp/face2face__160_928.npz,1
face2face__161_141,faces_ffpp/face2face__161_141.npz,1
face2face__162_330,faces_ffpp/face2face__162_330.npz,1
face2face__163_031,faces_ffpp/face2face__163_031.npz,1
face2face__164_216,faces_ffpp/face2face__164_216.npz,1
face2face__165_137,faces_ffpp/face2face__165_137.npz,1
face2face__166_167,faces_ffpp/face2face__166_167.npz,1
face2face__167_166,faces_ffpp/face2face__167_166.npz,1
face2face__169_227,faces_ffpp/face2face__169_227.npz,1
face2face__170_186,faces_ffpp/face2face__170_186.npz,1
face2face__171_173,faces_ffpp/face2face__171_173.npz,1
face2face__172_582,faces_ffpp/face2face__172_582.npz,1
face2face__173_171,faces_ffpp/face2face__173_171.npz,1
face2face__175_159,faces_ffpp/face2face__175_159.npz,1
face2face__176_190,faces_ffpp/face2face__176_190.npz,1
face2face__177_211,faces_ffpp/face2face__177_211.npz,1
face2face__178_598,faces_ffpp/face2face__178_598.npz,1
face2face__179_212,faces_ffpp/face2face__179_212.npz,1
face2face__180_105,faces_ffpp/face2face__180_105.npz,1
face2face__181_199,faces_ffpp/face2face__181_199.npz,1
face2face__182_242,faces_ffpp/face2face__182_242.npz,1
face2face__183_253,faces_ffpp/face2face__183_253.npz,1
face2face__185_276,faces_ffpp/face2face__185_276.npz,1
face2face__186_170,faces_ffpp/face2face__186_170.npz,1
