video_id,frames_path,label,split
deepfakes__858_861,faces_ffpp/deepfakes__858_861.npz,1,train
deepfakes__860_905,faces_ffpp/deepfakes__860_905.npz,1,train
deepfakes__861_858,faces_ffpp/deepfakes__861_858.npz,1,train
deepfakes__862_047,faces_ffpp/deepfakes__862_047.npz,1,train
deepfakes__863_853,faces_ffpp/deepfakes__863_853.npz,1,train
deepfakes__864_839,faces_ffpp/deepfakes__864_839.npz,1,train
deepfakes__868_949,faces_ffpp/deepfakes__868_949.npz,1,train
deepfakes__869_780,faces_ffpp/deepfakes__869_780.npz,1,train
deepfakes__870_001,faces_ffpp/deepfakes__870_001.npz,1,train
deepfakes__871_814,faces_ffpp/deepfakes__871_814.npz,1,train
deepfakes__872_873,faces_ffpp/deepfakes__872_873.npz,1,train
deepfakes__873_872,faces_ffpp/deepfakes__873_872.npz,1,train
deepfakes__874_291,faces_ffpp/deepfakes__874_291.npz,1,train
deepfakes__875_979,faces_ffpp/deepfakes__875_979.npz,1,train
deepfakes__876_891,faces_ffpp/deepfakes__876_891.npz,1,train
deepfakes__877_886,faces_ffpp/deepfakes__877_886.npz,1,train
deepfakes__878_866,faces_ffpp/deepfakes__878_866.npz,1,train
deepfakes__880_135,faces_ffpp/deepfakes__880_135.npz,1,train
deepfakes__881_856,faces_ffpp/deepfakes__881_856.npz,1,train
deepfakes__882_952,faces_ffpp/deepfakes__882_952.npz,1,train
deepfakes__885_802,faces_ffpp/deepfakes__885_802.npz,1,train
deepfakes__886_877,faces_ffpp/deepfakes__886_877.npz,1,train
deepfakes__887_275,faces_ffpp/deepfakes__887_275.npz,1,train
deepfakes__888_937,faces_ffpp/deepfakes__888_937.npz,1,train
deepfakes__889_045,faces_ffpp/deepfakes__889_045.npz,1,train
deepfakes__890_837,faces_ffpp/deepfakes__890_837.npz,1,train
deepfakes__891_876,faces_ffpp/deepfakes__891_876.npz,1,train
deepfakes__895_915,faces_ffpp/deepfakes__895_915.npz,1,train
deepfakes__896_128,faces_ffpp/deepfakes__896_128.npz,1,train
deepfakes__897_969,faces_ffpp/deepfakes__897_969.npz,1,train
deepfakes__898_922,faces_ffpp/deepfakes__898_922.npz,1,train
deepfakes__900_926,faces_ffpp/deepfakes__900_926.npz,1,train
deepfakes__903_792,faces_ffpp/deepfakes__903_792.npz,1,train
deepfakes__904_046,faces_ffpp/deepfakes__904_046.npz,1,train
deepfakes__905_860,faces_ffpp/deepfakes__905_860.npz,1,train
deepfakes__906_847,faces_ffpp/deepfakes__906_847.npz,1,train
deepfakes__907_795,faces_ffpp/deepfakes__907_795.npz,1,train
deepfakes__908_207,faces_ffpp/deepfakes__908_207.npz,1,train
deepfakes__909_857,faces_ffpp/deepfakes__909_857.npz,1,train
deepfakes__910_911,faces_ffpp/deepfakes__910_911.npz,1,train
deepfakes__911_910,faces_ffpp/deepfakes__911_910.npz,1,train
deepfakes__912_927,faces_ffpp/deepfakes__912_927.npz,1,train
deepfakes__913_893,faces_ffpp/deepfakes__913_893.npz,1,train
deepfakes__915_895,faces_ffpp/deepfakes__915_895.npz,1,train
deepfakes__916_783,faces_ffpp/deepfakes__916_783.npz,1,train
deepfakes__918_934,faces_ffpp/deepfakes__918_934.npz,1,train
deepfakes__919_015,faces_ffpp/deepfakes__919_015.npz,1,train
deepfakes__920_811,faces_ffpp/deepfakes__920_811.npz,1,train
deepfakes__921_569,faces_ffpp/deepfakes__921_569.npz,1,train
deepfakes__922_898,faces_ffpp/deepfakes__922_898.npz,1,train
deepfakes__923_023,faces_ffpp/deepfakes__923_023.npz,1,train
deepfakes__925_933,faces_ffpp/deepfakes__925_933.npz,1,train
deepfakes__926_900,faces_ffpp/deepfakes__926_900.npz,1,train
deepfakes__927_912,faces_ffpp/deepfakes__927_912.npz,1,train
deepfakes__928_160,faces_ffpp/deepfakes__928_160.npz,1,train
deepfakes__929_962,faces_ffpp/deepfakes__929_962.npz,1,train
deepfakes__930_763,faces_ffpp/deepfakes__930_763.npz,1,train
deepfakes__931_936,faces_ffpp/deepfakes__931_936.npz,1,train
deepfakes__932_384,faces_ffpp/deepfakes__932_384.npz,1,train
deepfakes__933_925,faces_ffpp/deepfakes__933_925.npz,1,train
deepfakes__934_918,faces_ffpp/deepfakes__934_918.npz,1,train
deepfakes__935_733,faces_ffpp/deepfakes__935_733.npz,1,train
deepfakes__937_888,faces_ffpp/deepfakes__937_888.npz,1,train
deepfakes__939_115,faces_ffpp/deepfakes__939_115.npz,1,train
deepfakes__940_941,faces_ffpp/deepfakes__940_941.npz,1,train
deepfakes__943_942,faces_ffpp/deepfakes__943_942.npz,1,train
deepfakes__944_032,faces_ffpp/deepfakes__944_032.npz,1,train
deepfakes__945_044,faces_ffpp/deepfakes__945_044.npz,1,train
deepfakes__946_049,faces_ffpp/deepfakes__946_049.npz,1,train
deepfakes__949_868,faces_ffpp/deepfakes__949_868.npz,1,train
deepfakes__950_836,faces_ffpp/deepfakes__950_836.npz,1,train
deepfakes__951_947,faces_ffpp/deepfakes__951_947.npz,1,train
deepfakes__952_882,faces_ffpp/deepfakes__952_882.npz,1,train
deepfakes__953_974,faces_ffpp/deepfakes__953_974.npz,1,train
deepfakes__954_976,faces_ffpp/deepfakes__954_976.npz,1,train
deepfakes__955_078,faces_ffpp/deepfakes__955_078.npz,1,train
deepfakes__956_958,faces_ffpp/deepfakes__956_958.npz,1,train
deepfakes__957_959,faces_ffpp/deepfakes__957_959.npz,1,train
deepfakes__958_956,faces_ffpp/deepfakes__958_956.npz,1,train
deepfakes__960_999,faces_ffpp/deepfakes__960_999.npz,1,train
deepfakes__961_069,faces_ffpp/deepfakes__961_069.npz,1,train
deepfakes__962_929,faces_ffpp/deepfakes__962_929.npz,1,train
deepfakes__963_879,faces_ffpp/deepfakes__963_879.npz,1,train
deepfakes__964_174,faces_ffpp/deepfakes__964_174.npz,1,train
deepfakes__965_948,faces_ffpp/deepfakes__965_948.npz,1,train
deepfakes__966_988,faces_ffpp/deepfakes__966_988.npz,1,train
deepfakes__967_984,faces_ffpp/deepfakes__967_984.npz,1,train
deepfakes__968_884,faces_ffpp/deepfakes__968_884.npz,1,train
deepfakes__969_897,faces_ffpp/deepfakes__969_897.npz,1,train
deepfakes__970_973,faces_ffpp/deepfakes__970_973.npz,1,train
deepfakes__971_564,faces_ffpp/deepfakes__971_564.npz,1,train
deepfakes__972_718,faces_ffpp/deepfakes__972_718.npz,1,train
deepfakes__975_978,faces_ffpp/deepfakes__975_978.npz,1,train
deepfakes__976_954,faces_ffpp/deepfakes__976_954.npz,1,train
deepfakes__979_875,faces_ffpp/deepfakes__979_875.npz,1,train
deepfakes__980_992,faces_ffpp/deepfakes__980_992.npz,1,train
deepfakes__981_985,faces_ffpp/deepfakes__981_985.npz,1,train
deepfakes__982_004,faces_ffpp/deepfakes__982_004.npz,1,train
deepfakes__983_113,faces_ffpp/deepfakes__983_113.npz,1,train
deepfakes__984_967,faces_ffpp/deepfakes__984_967.npz,1,train
deepfakes__987_938,faces_ffpp/deepfakes__987_938.npz,1,train
deepfakes__988_966,faces_ffpp/deepfakes__988_966.npz,1,train
deepfakes__990_008,faces_ffpp/deepfakes__990_008.npz,1,train
deepfakes__991_064,faces_ffpp/deepfakes__991_064.npz,1,train
deepfakes__992_980,faces_ffpp/deepfakes__992_980.npz,1,train
deepfakes__993_989,faces_ffpp/deepfakes__993_989.npz,1,train
deepfakes__994_986,faces_ffpp/deepfakes__994_986.npz,1,train
deepfakes__996_056,faces_ffpp/deepfakes__996_056.npz,1,train
deepfakes__997_040,faces_ffpp/deepfakes__997_040.npz,1,train
deepfakes__999_960,faces_ffpp/deepfakes__999_960.npz,1,train
face2face__000_003,faces_ffpp/face2face__000_003.npz,1,train
face2face__001_870,faces_ffpp/face2face__001_870.npz,1,train
face2face__002_006,faces_ffpp/face2face__002_006.npz,1,train
face2face__003_000,faces_ffpp/face2face__003_000.npz,1,train
face2face__004_982,faces_ffpp/face2face__004_982.npz,1,train
face2face__005_010,faces_ffpp/face2face__005_010.npz,1,train
face2face__006_002,faces_ffpp/face2face__006_002.npz,1,train
face2face__007_132,faces_ffpp/face2face__007_132.npz,1,train
face2face__008_990,faces_ffpp/face2face__008_990.npz,1,train
face2face__009_027,faces_ffpp/face2face__009_027.npz,1,train
face2face__011_805,faces_ffpp/face2face__011_805.npz,1,train
face2face__012_026,faces_ffpp/face2face__012_026.npz,1,train
face2face__013_883,faces_ffpp/face2face__013_883.npz,1,train
face2face__014_790,faces_ffpp/face2face__014_790.npz,1,train
face2face__015_919,faces_ffpp/face2face__015_919.npz,1,train
face2face__016_209,faces_ffpp/face2face__016_209.npz,1,train
face2face__017_803,faces_ffpp/face2face__017_803.npz,1,train
face2face__018_019,faces_ffpp/face2face__018_019.npz,1,train
face2face__019_018,faces_ffpp/face2face__019_018.npz,1,train
face2face__020_344,faces_ffpp/face2face__020_344.npz,1,train
face2face__021_312,faces_ffpp/face2face__021_312.npz,1,train
face2face__022_489,faces_ffpp/face2face__022_489.npz,1,train
face2face__024_073,faces_ffpp/face2face__024_073.npz,1,train
face2face__026_012,faces_ffpp/face2face__026_012.npz,1,train
face2face__027_009,faces_ffpp/face2face__027_009.npz,1,train
face2face__028_068,faces_ffpp/face2face__028_068.npz,1,train
face2face__029_048,faces_ffpp/face2face__029_048.npz,1,train
face2face__031_163,faces_ffpp/face2face__031_163.npz,1,train
face2face__032_944,faces_ffpp/face2face__032_944.npz,1,train
face2face__033_097,faces_ffpp/face2face__033_097.npz,1,train
face2face__034_590,faces_ffpp/face2face__034_590.npz,1,train
face2face__035_036,faces_ffpp/face2face__035_036.npz,1,train
face2face__036_035,faces_ffpp/face2face__036_035.npz,1,train
face2face__037_072,faces_ffpp/face2face__037_072.npz,1,train
face2face__038_125,faces_ffpp/face2face__038_125.npz,1,train
face2face__040_997,faces_ffpp/face2face__040_997.npz,1,train
face2face__041_063,faces_ffpp/face2face__041_063.npz,1,train
face2face__042_084,faces_ffpp/face2face__042_084.npz,1,train
face2face__043_110,faces_ffpp/face2face__043_110.npz,1,train
face2face__045_889,faces_ffpp/face2face__045_889.npz,1,train
face2face__046_904,faces_ffpp/face2face__046_904.npz,1,train
face2face__047_862,faces_ffpp/face2face__047_862.npz,1,train
face2face__048_029,faces_ffpp/face2face__048_029.npz,1,train
face2face__049_946,faces_ffpp/face2face__049_946.npz,1,train
face2face__050_059,faces_ffpp/face2face__050_059.npz,1,train
face2face__051_332,faces_ffpp/face2face__051_332.npz,1,train
face2face__052_108,faces_ffpp/face2face__052_108.npz,1,train
face2face__053_095,faces_ffpp/face2face__053_095.npz,1,train
face2face__056_996,faces_ffpp/face2face__056_996.npz,1,train
face2face__057_070,faces_ffpp/face2face__057_070.npz,1,train
face2face__058_039,faces_ffpp/face2face__058_039.npz,1,train
face2face__061_080,faces_ffpp/face2face__061_080.npz,1,train
face2face__062_066,faces_ffpp/face2face__062_066.npz,1,train
face2face__064_991,faces_ffpp/face2face__064_991.npz,1,train
face2face__065_089,faces_ffpp/face2face__065_089.npz,1,train
face2face__068_028,faces_ffpp/face2face__068_028.npz,1,train
face2face__069_961,faces_ffpp/face2face__069_961.npz,1,train
face2face__071_054,faces_ffpp/face2face__071_054.npz,1,train
face2face__073_024,faces_ffpp/face2face__073_024.npz,1,train
face2face__074_825,faces_ffpp/face2face__074_825.npz,1,train
face2face__075_977,faces_ffpp/face2face__075_977.npz,1,train
face2face__077_100,faces_ffpp/face2face__077_100.npz,1,train
face2face__079_076,faces_ffpp/face2face__079_076.npz,1,train
face2face__080_061,faces_ffpp/face2face__080_061.npz,1,train
face2face__081_087,faces_ffpp/face2face__081_087.npz,1,train
face2face__082_103,faces_ffpp/face2face__082_103.npz,1,train
face2face__083_213,faces_ffpp/face2face__083_213.npz,1,train
face2face__084_042,faces_ffpp/face2face__084_042.npz,1,train
face2face__085_124,faces_ffpp/face2face__085_124.npz,1,train
face2face__087_081,faces_ffpp/face2face__087_081.npz,1,train
face2face__089_065,faces_ffpp/face2face__089_065.npz,1,train
face2face__090_086,faces_ffpp/face2face__090_086.npz,1,train
face2face__091_116,faces_ffpp/face2face__091_116.npz,1,train
face2face__092_098,faces_ffpp/face2face__092_098.npz,1,train
face2face__093_121,faces_ffpp/face2face__093_121.npz,1,train
face2face__094_111,faces_ffpp/face2face__094_111.npz,1,train
face2face__095_053,faces_ffpp/face2face__095_053.npz,1,train
face2face__097_033,faces_ffpp/face2face__097_033.npz,1,train
face2face__098_092,faces_ffpp/face2face__098_092.npz,1,train
face2face__099_295,faces_ffpp/face2face__099_295.npz,1,train
face2face__100_077,faces_ffpp/face2face__100_077.npz,1,train
face2face__102_114,faces_ffpp/face2face__102_114.npz,1,train
face2face__103_082,faces_ffpp/face2face__103_082.npz,1,train
face2face__104_126,faces_ffpp/face2face__104_126.npz,1,train
face2face__105_180,faces_ffpp/face2face__105_180.npz,1,train
face2face__106_198,faces_ffpp/face2face__106_198.npz,1,train
face2face__108_052,faces_ffpp/face2face__108_052.npz,1,train
face2face__109_107,faces_ffpp/face2face__109_107.npz,1,train
face2face__111_094,faces_ffpp/face2face__111_094.npz,1,train
face2face__112_892,faces_ffpp/face2face__112_892.npz,1,train
face2face__113_983,faces_ffpp/face2face__113_983.npz,1,train
face2face__114_102,faces_ffpp/face2face__114_102.npz,1,train
face2face__115_939,faces_ffpp/face2face__115_939.npz,1,train
face2face__116_091,faces_ffpp/face2face__116_091.npz,1,train
face2face__117_217,faces_ffpp/face2face__117_217.npz,1,train
face2face__118_120,faces_ffpp/face2face__118_120.npz,1,train
face2face__119_123,faces_ffpp/face2face__119_123.npz,1,train
face2face__121_093,faces_ffpp/face2face__121_093.npz,1,train
face2face__122_144,faces_ffpp/face2face__122_144.npz,1,train
face2face__123_119,faces_ffpp/face2face__123_119.npz,1,train
face2face__124_085,faces_ffpp/face2face__124_085.npz,1,train
face2face__125_038,faces_ffpp/face2face__125_038.npz,1,train
face2face__126_104,faces_ffpp/face2face__126_104.npz,1,train
face2face__127_129,faces_ffpp/face2face__127_129.npz,1,train
face2face__128_896,faces_ffpp/face2face__128_896.npz,1,train
face2face__129_127,faces_ffpp/face2face__129_127.npz,1,train
face2face__130_139,faces_ffpp/face2face__130_139.npz,1,train
face2face__131_518,faces_ffpp/face2face__131_518.npz,1,train
face2face__132_007,faces_ffpp/face2face__132_007.npz,1,train
face2face__133_148,faces_ffpp/face2face__133_148.npz,1,train
face2face__134_192,faces_ffpp/face2face__134_192.npz,1,train
face2face__135_880,faces_ffpp/face2face__135_880.npz,1,train
face2face__138_142,faces_ffpp/face2face__138_142.npz,1,train
face2face__140_143,faces_ffpp/face2face__140_143.npz,1,train
face2face__141_161,faces_ffpp/face2face__141_161.npz,1,train
face2face__142_138,faces_ffpp/face2face__142_138.npz,1,train
face2face__143_140,faces_ffpp/face2face__143_140.npz,1,train
face2face__144_122,faces_ffpp/face2face__144_122.npz,1,train
face2face__145_299,faces_ffpp/face2face__145_299.npz,1,train
face2face__146_256,faces_ffpp/face2face__146_256.npz,1,train
face2face__147_055,faces_ffpp/face2face__147_055.npz,1,train
face2face__148_133,faces_ffpp/face2face__148_133.npz,1,train
face2face__149_152,faces_ffpp/face2face__149_152.npz,1,train
face2face__150_153,faces_ffpp/face2face__150_153.npz,1,train
face2face__151_225,faces_ffpp/face2face__151_225.npz,1,train
face2face__152_149,faces_ffpp/face2face__152_149.npz,1,train
face2face__153_150,faces_ffpp/face2face__153_150.npz,1,train
face2face__154_386,faces_ffpp/face2face__154_386.npz,1,train
face2face__155_576,faces_ffpp/face2face__155_576.npz,1,train
face2face__156_243,faces_ffpp/face2face__156_243.npz,1,train
face2face__157_245,faces_ffpp/face2face__157_245.npz,1,train
face2face__159_175,faces_ffpp/face2face__159_175.npz,1,train
face2face__160_928,faces_ffpp/face2face__160_928.npz,1,train
face2face__161_141,faces_ffpp/face2face__161_141.npz,1,train
face2face__162_330,faces_ffpp/face2face__162_330.npz,1,train
face2face__163_031,faces_ffpp/face2face__163_031.npz,1,train
face2face__164_216,faces_ffpp/face2face__164_216.npz,1,train
face2face__165_137,faces_ffpp/face2face__165_137.npz,1,train
face2face__166_167,faces_ffpp/face2face__166_167.npz,1,train
face2face__167_166,faces_ffpp/face2face__167_166.npz,1,train
face2face__169_227,faces_ffpp/face2face__169_227.npz,1,train
face2face__170_186,faces_ffpp/face2face__170_186.npz,1,train
face2face__171_173,faces_ffpp/face2face__171_173.npz,1,train
face2face__172_582,faces_ffpp/face2face__172_582.npz,1,train
face2face__173_171,faces_ffpp/face2face__173_171.npz,1,train
face2face__175_159,faces_ffpp/face2face__175_159.npz,1,train
face2face__176_190,faces_ffpp/face2face__176_190.npz,1,train
face2face__177_211,faces_ffpp/face2face__177_211.npz,1,train
face2face__178_598,faces_ffpp/face2face__178_598.npz,1,train
face2face__179_212,faces_ffpp/face2face__179_212.npz,1,train
face2face__180_105,faces_ffpp/face2face__180_105.npz,1,train
face2face__181_199,faces_ffpp/face2face__181_199.npz,1,train
face2face__182_242,faces_ffpp/face2face__182_242.npz,1,train
face2face__183_253,faces_ffpp/face2face__183_253.npz,1,train
face2face__185_276,faces_ffpp/face2face__185_276.npz,1,train
face2face__186_170,faces_ffpp/face2face__186_170.npz,1,train
face2face__187_234,faces_ffpp/face2face__187_234.npz,1,train
face2face__188_191,faces_ffpp/face2face__188_191.npz,1,train
face2face__189_200,faces_ffpp/face2face__189_200.npz,1,train
face2face__190_176,faces_ffpp/face2face__190_176.npz,1,train
face2face__191_188,faces_ffpp/face2face__191_188.npz,1,train
face2face__192_134,faces_ffpp/face2face__192_134.npz,1,train
face2face__193_030,faces_ffpp/face2face__193_030.npz,1,train
face2face__194_235,faces_ffpp/face2face__194_235.npz,1,train
face2face__195_442,faces_ffpp/face2face__195_442.npz,1,train
face2face__196_310,faces_ffpp/face2face__196_310.npz,1,train
face2face__197_224,faces_ffpp/face2face__197_224.npz,1,train
face2face__200_189,faces_ffpp/face2face__200_189.npz,1,train
face2face__201_203,faces_ffpp/face2face__201_203.npz,1,train
face2face__202_348,faces_ffpp/face2face__202_348.npz,1,train
face2face__203_201,faces_ffpp/face2face__203_201.npz,1,train
face2face__204_230,faces_ffpp/face2face__204_230.npz,1,train
face2face__205_184,faces_ffpp/face2face__205_184.npz,1,train
face2face__206_221,faces_ffpp/face2face__206_221.npz,1,train
face2face__207_908,faces_ffpp/face2face__207_908.npz,1,train
face2face__211_177,faces_ffpp/face2face__211_177.npz,1,train
face2face__212_179,faces_ffpp/face2face__212_179.npz,1,train
face2face__214_255,faces_ffpp/face2face__214_255.npz,1,train
face2face__216_164,faces_ffpp/face2face__216_164.npz,1,train
face2face__217_117,faces_ffpp/face2face__217_117.npz,1,train
face2face__219_220,faces_ffpp/face2face__219_220.npz,1,train
face2face__220_219,faces_ffpp/face2face__220_219.npz,1,train
face2face__222_168,faces_ffpp/face2face__222_168.npz,1,train
face2face__223_586,faces_ffpp/face2face__223_586.npz,1,train
face2face__224_197,faces_ffpp/face2face__224_197.npz,1,train
face2face__225_151,faces_ffpp/face2face__225_151.npz,1,train
face2face__226_491,faces_ffpp/face2face__226_491.npz,1,train
face2face__227_169,faces_ffpp/face2face__227_169.npz,1,train
face2face__228_289,faces_ffpp/face2face__228_289.npz,1,train
face2face__229_247,faces_ffpp/face2face__229_247.npz,1,train
face2face__230_204,faces_ffpp/face2face__230_204.npz,1,train
face2face__231_663,faces_ffpp/face2face__231_663.npz,1,train
face2face__232_248,faces_ffpp/face2face__232_248.npz,1,train
face2face__233_995,faces_ffpp/face2face__233_995.npz,1,train
face2face__234_187,faces_ffpp/face2face__234_187.npz,1,train
face2face__236_237,faces_ffpp/face2face__236_237.npz,1,train
face2face__238_282,faces_ffpp/face2face__238_282.npz,1,train
face2face__239_218,faces_ffpp/face2face__239_218.npz,1,train
face2face__240_290,faces_ffpp/face2face__240_290.npz,1,train
face2face__241_210,faces_ffpp/face2face__241_210.npz,1,train
face2face__242_182,faces_ffpp/face2face__242_182.npz,1,train
face2face__243_156,faces_ffpp/face2face__243_156.npz,1,train
face2face__245_157,faces_ffpp/face2face__245_157.npz,1,train
face2face__246_258,faces_ffpp/face2face__246_258.npz,1,train
face2face__248_232,faces_ffpp/face2face__248_232.npz,1,train
face2face__249_280,faces_ffpp/face2face__249_280.npz,1,train
face2face__250_461,faces_ffpp/face2face__250_461.npz,1,train
face2face__251_375,faces_ffpp/face2face__251_375.npz,1,train
face2face__252_266,faces_ffpp/face2face__252_266.npz,1,train
face2face__253_183,faces_ffpp/face2face__253_183.npz,1,train
face2face__255_214,faces_ffpp/face2face__255_214.npz,1,train
face2face__257_420,faces_ffpp/face2face__257_420.npz,1,train
face2face__258_246,faces_ffpp/face2face__258_246.npz,1,train
face2face__262_301,faces_ffpp/face2face__262_301.npz,1,train
face2face__263_284,faces_ffpp/face2face__263_284.npz,1,train
face2face__264_271,faces_ffpp/face2face__264_271.npz,1,train
face2face__266_252,faces_ffpp/face2face__266_252.npz,1,train
face2face__267_286,faces_ffpp/face2face__267_286.npz,1,train
face2face__268_269,faces_ffpp/face2face__268_269.npz,1,train
face2face__269_268,faces_ffpp/face2face__269_268.npz,1,train
face2face__270_297,faces_ffpp/face2face__270_297.npz,1,train
face2face__271_264,faces_ffpp/face2face__271_264.npz,1,train
face2face__272_396,faces_ffpp/face2face__272_396.npz,1,train
face2face__273_807,faces_ffpp/face2face__273_807.npz,1,train
face2face__274_412,faces_ffpp/face2face__274_412.npz,1,train
face2face__276_185,faces_ffpp/face2face__276_185.npz,1,train
face2face__278_306,faces_ffpp/face2face__278_306.npz,1,train
face2face__279_298,faces_ffpp/face2face__279_298.npz,1,train
face2face__282_238,faces_ffpp/face2face__282_238.npz,1,train
